No.,Time Detected,Endpoint,IP Address,Type,Threat,Infected File,Time Created ,File MD5,Status,Time Fixed,Engine,Antivirus database version
623,06/11/2024 20:58,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:58,File Reputation Database,2.01808E+13
624,06/11/2024 20:57,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:57,File Reputation Database,2.01808E+13
625,06/11/2024 20:56,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:56,File Reputation Database,2.01808E+13
626,06/11/2024 20:55,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:55,File Reputation Database,2.01808E+13
627,06/11/2024 20:54,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:54,File Reputation Database,2.01808E+13
628,06/11/2024 20:53,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:53,File Reputation Database,2.01808E+13
629,06/11/2024 20:52,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:52,File Reputation Database,2.01808E+13
630,06/11/2024 20:51,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:51,File Reputation Database,2.01808E+13
631,06/11/2024 20:50,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:50,File Reputation Database,2.01808E+13
632,06/11/2024 20:49,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:49,File Reputation Database,2.01808E+13
633,06/11/2024 20:48,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:48,File Reputation Database,2.01808E+13
634,06/11/2024 20:47,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:47,File Reputation Database,2.01808E+13
635,06/11/2024 20:46,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:46,File Reputation Database,2.01808E+13
636,06/11/2024 20:45,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:45,File Reputation Database,2.01808E+13
637,06/11/2024 20:44,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:44,File Reputation Database,2.01808E+13
638,06/11/2024 20:43,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:43,File Reputation Database,2.01808E+13
639,06/11/2024 20:42,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:42,File Reputation Database,2.01808E+13
640,06/11/2024 20:41,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:41,File Reputation Database,2.01808E+13
641,06/11/2024 20:40,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:40,File Reputation Database,2.01808E+13
642,06/11/2024 20:38,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:38,File Reputation Database,2.01808E+13
643,06/11/2024 20:37,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:37,File Reputation Database,2.01808E+13
644,06/11/2024 20:36,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:36,File Reputation Database,2.01808E+13
645,06/11/2024 20:35,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:35,File Reputation Database,2.01808E+13
646,06/11/2024 20:34,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:34,File Reputation Database,2.01808E+13
647,06/11/2024 20:33,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:33,File Reputation Database,2.01808E+13
648,06/11/2024 20:32,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:32,File Reputation Database,2.01808E+13
649,06/11/2024 20:31,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:31,File Reputation Database,2.01808E+13
650,06/11/2024 20:30,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:30,File Reputation Database,2.01808E+13
651,06/11/2024 20:29,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:29,File Reputation Database,2.01808E+13
652,06/11/2024 20:28,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:28,File Reputation Database,2.01808E+13
653,06/11/2024 20:27,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:27,File Reputation Database,2.01808E+13
654,06/11/2024 20:26,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:26,File Reputation Database,2.01808E+13
655,06/11/2024 20:25,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:25,File Reputation Database,2.01808E+13
656,06/11/2024 20:24,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:24,File Reputation Database,2.01808E+13
657,06/11/2024 20:23,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:23,File Reputation Database,2.01808E+13
658,06/11/2024 20:22,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:22,File Reputation Database,2.01808E+13
659,06/11/2024 20:21,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:21,File Reputation Database,2.01808E+13
660,06/11/2024 20:20,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:20,File Reputation Database,2.01808E+13
661,06/11/2024 20:19,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:19,File Reputation Database,2.01808E+13
662,06/11/2024 20:18,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:18,File Reputation Database,2.01808E+13
663,06/11/2024 20:17,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:17,File Reputation Database,2.01808E+13
664,06/11/2024 20:16,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:16,File Reputation Database,2.01808E+13
665,06/11/2024 20:15,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:15,File Reputation Database,2.01808E+13
666,06/11/2024 20:14,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:14,File Reputation Database,2.01808E+13
667,06/11/2024 20:13,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:13,File Reputation Database,2.01808E+13
668,06/11/2024 20:11,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:11,File Reputation Database,2.01808E+13
669,06/11/2024 20:10,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:10,File Reputation Database,2.01808E+13
670,06/11/2024 20:09,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:09,File Reputation Database,2.01808E+13
671,06/11/2024 20:08,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:08,File Reputation Database,2.01808E+13
672,06/11/2024 20:07,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 20:07,File Reputation Database,2.01808E+13
673,06/11/2024 15:23,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 14:57,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 15:23,File Reputation Database,2.01808E+13
674,06/11/2024 14:13,hpkkvia2,172.22.68.10,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:21,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
675,05/11/2024 14:40,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,05/11/2024 14:31,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,05/11/2024 14:40,File Reputation Database,2.01808E+13
676,05/11/2024 13:26,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,05/11/2024 13:00,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,05/11/2024 13:26,File Reputation Database,2.01808E+13
677,05/11/2024 11:25,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,05/11/2024 10:58,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,05/11/2024 11:25,File Reputation Database,2.01808E+13
678,04/11/2024 14:26,3F-PC-026,172.22.63.16,Others,Suspicious.Win32.Save.a,c:\users\lib\desktop\pdfedit.exe,07/12/2022 10:27,F915181700513D98DE4E76F8FE8758E7,Trusted,04/11/2024 14:26,Sangfor Engine Zero,2.02411E+13
679,04/11/2024 14:26,3F-PC-026,172.22.63.16,Others,Suspicious.Win32.Save.a,c:\users\lib\desktop\pdfedit.exe,07/12/2022 10:27,F915181700513D98DE4E76F8FE8758E7,Pending,04/11/2024 14:26,Sangfor Engine Zero,2.02411E+13
680,04/11/2024 11:39,LG1-PC-FTP,172.22.80.139,Others,Suspicious.Win32.Save.a,h:\adobe-acrobat_pro-002.20895\adobe acrobat pro dc 2024.002.20895 x86 multilingual\crack\patch.exe,22/10/2024 9:02,AA83F9801FBDF4E11E8A7C470224F412,Pending,04/11/2024 11:39,Sangfor Engine Zero,2.02411E+13
681,04/11/2024 8:02,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,04/11/2024 7:08,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,04/11/2024 8:02,File Reputation Database,2.01808E+13
682,04/11/2024 8:02,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,04/11/2024 7:08,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,04/11/2024 8:02,File Reputation Database,2.01808E+13
683,04/11/2024 7:58,6F-PC-023,172.22.66.51,Trojan,Trojan.Script.108595,f:\autorun.inf_backup,12/08/2020 20:55,2F38F9F8534BA776348702EAD75F5F3E,Pending,04/11/2024 7:58,Gene Analysis Engine,2.02411E+13
684,03/11/2024 7:37,4F-PC-011,172.22.61.191,Others,Suspicious.Win32.Save.a,g:\adobe-acrobat_pro-002.20895\adobe acrobat pro dc 2024.002.20895 x86 multilingual\crack\patch.exe,22/10/2024 9:02,AA83F9801FBDF4E11E8A7C470224F412,Pending,03/11/2024 7:37,Sangfor Engine Zero,2.0241E+13
685,01/11/2024 20:31,1F-PC-245,172.22.59.9,Others,Gen:Variant.Graftor.245808,e:\ \4c2w0uuosmw0ui 6uiggae8y2w0quosi6qwkk.qak4kuaqeec,01/11/2024 19:00,632168B31D64A9C552ADF421C5716BA1,Pending,01/11/2024 20:31,Gene Analysis Engine,2.0241E+13
686,01/11/2024 18:23,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,01/11/2024 18:26,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,01/11/2024 18:23,File Reputation Database,2.01808E+13
687,01/11/2024 17:23,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,01/11/2024 17:26,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,01/11/2024 17:23,File Reputation Database,2.01808E+13
688,01/11/2024 16:30,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Save.a,c:\program files (x86)\medweb\plugin\vcruntime140.dll,09/06/2016 22:46,B38BC9FC8DDF1764793698BCB0106E95,Fixed successfully.,01/11/2024 16:30,Sangfor Engine Zero,2.01808E+13
689,01/11/2024 13:52,5F-PC-083,172.22.80.244,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
690,01/11/2024 13:36,hpkkplazadb,172.22.36.13,Trojan,Trojan.Win32.Save.a,c:\windows\temp\onedrive.exe,01/09/2023 1:31,08B5889AF26C2C16AC90F99F5B36481C,Pending,01/11/2024 13:36,Sangfor Engine Zero,2.0241E+13
691,01/11/2024 13:36,hpkkplazadb,172.22.36.13,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,30/08/2023 3:38,65E7F6E26F792FA94E8AF5371FD6331A,Pending,01/11/2024 13:36,Sangfor Engine Zero,2.0241E+13
692,01/11/2024 13:36,hpkkplazadb,172.22.36.13,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 6:18,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
693,01/11/2024 13:23,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Save.a,c:\program files (x86)\common files\adobe\arm\1.0\armsvc.exe,31/07/2024 10:15,2270BFB1C9F2FCDEB8EB10F60BBC4CF6,Fixed successfully.,01/11/2024 13:23,Sangfor Engine Zero,2.01808E+13
694,01/11/2024 13:23,GF-PC-080,172.22.59.145,Others,Suspicious.Win32.Save.a,c:\program files (x86)\medweb\plugin\mwipcserver.exe,17/11/2017 14:14,691582FC66E06644D956443DAF5D4ACB,Fixed successfully.,01/11/2024 13:23,Sangfor Engine Zero,2.01808E+13
695,01/11/2024 13:15,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,01/11/2024 12:49,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,01/11/2024 13:15,File Reputation Database,2.01808E+13
696,01/11/2024 13:15,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,01/11/2024 12:49,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,01/11/2024 13:15,File Reputation Database,2.01808E+13
697,01/11/2024 13:13,4F-PC-027,172.22.61.195,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
698,01/11/2024 13:12,2F-PC-196,172.22.59.12,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
699,01/11/2024 13:05,4F-PC-041,172.22.60.4,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
700,01/11/2024 13:03,4F-PC-025,172.22.61.150,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
701,01/11/2024 13:03,4F-PC-026,172.22.61.140,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
702,01/11/2024 13:01,4F-PC-021,172.22.61.138,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
703,01/11/2024 12:58,2F-PC-120,172.22.62.142,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/03/2024 2:05,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
704,01/11/2024 12:58,4F-PC-040,172.22.60.5,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
705,01/11/2024 12:57,3F-PC-118,172.22.4.102,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
706,01/11/2024 12:55,3F-PC-084,172.22.64.12,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Pending,01/11/2024 12:55,Gene Analysis Engine,2.0241E+13
707,01/11/2024 12:54,2F-PC-075,172.22.57.147,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
708,01/11/2024 12:53,2F-PC-102,172.22.68.108,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
709,01/11/2024 12:51,2F-PC-202,172.22.58.137,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
710,01/11/2024 12:51,2F-PC-226,172.22.58.5,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
711,01/11/2024 12:50,1F-PC-044,172.22.53.24,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
712,01/11/2024 12:49,1F-PC-139,172.22.53.196,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
713,01/11/2024 12:49,2F-PC-041,172.22.57.203,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
714,01/11/2024 12:48,2F-PC-040,172.22.57.189,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,2.02411E+13
715,01/11/2024 12:47,hpkkplazaapp,172.22.36.12,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,16/08/2024 17:18,65E7F6E26F792FA94E8AF5371FD6331A,Pending,01/11/2024 12:47,Sangfor Engine Zero,2.0241E+13
716,01/11/2024 12:46,GF-PCP-012,172.22.52.94,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 15:06,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,2.02411E+13
